label,text
0,The top 1 percent (of income earners) paid 36.7 percent (of the taxes). ... The top 50 percent pay 97.7 percent.
0,Says Bill Clinton and George Bush both say build the Keystone XL.
1,"Rob Cornilles has been endorsed by 20 local mayors, including Independent, Democratic and Republican."
1,"Says in Canada, the number of CT scan machines per 1,000 people is like one-tenth of what we have here in this country. Thats why people have to wait."
0,"In Connecticut and New York, students at Achievement First schools consistently outperform city and statewide averages."
1,President Obama has never received a paycheck from a profitmaking business in his entire life.
1,"As Alaskas attorney general, (U.S. Senate candidate Dan) Sullivan successfully fought to protect our Second Amendment rights and passed stand your ground."
1,Says Austin is the largest city in the U.S. without nonstop flights to Europe.
1,The McCain campaign is roughly in the position where Vice President Gore was running against President Bush one week before the election of 2000.
0,"Literally, by the time a child is 18 years of age, theyve killed over 100,000 people in video games and other online things."
1,There are a multitude of vaccines that do not prevent deadly and crippling diseases.
0,Toledo Mayor Mike Bell (once) lost his job as a firefighter because his city ran out of money.
1,"Says that according to a study, under Obamas health care initiative, nearly 90 percent of people in Wisconsin with health insurance will have their costs go up by more than 30 percent."
0,Pat Toomey advocated for eliminating all corporate taxes.
1,President Barack Obama took exactly none of his own deficit reduction commissions ideas. Not one.
0,Every time [the people from Newport Tent] work in a city or town they have a whole different set of permits that they have to get in order to pitch a tent.
0,It is legal in Ohio to fire an employee or evict a tenant just for being gay.
0,Says Your kid just ate 16 packs of sugar.
0,"Jeff Greene only moved from California to Florida in the last two years. In fact, he would not legally be allowed to run for any other statewide office because he has not lived here long enough to meet the residency requirement."
1,Any Floridian who has ever requested an absentee ballot henceforth gets one automatically.
0,"Palin supports ""aerial hunting of wolves and other wildlife."""
0,"Despite what Donald Trump claims, there werent 15,000 people who turned out in Phoenix to see Trump speak."
0,"In Virginia, Medicaid has grown by 1,600 percent in the last 30 years."
1,"Our veterans, in many cases, are being treated worse than illegal immigrants."
0,"Youve got each day 10,000 new seniors, baby boomers, becoming eligible for the entitlement programs."
1,"300,000 Floridians have lost their health insurance as a result of Obamacare."
0,"Thanks to you, in under one week we have the largest GOP (Facebook) page in the Governor's race!"
0,"Says Gov. Charlie Crist has called him ""a rock star."""
0,"John Holdren, director of the White House Office of Science and Technology Policy, has proposed forcing abortions and putting sterilants in the drinking water to control population."
1,Austin was the site of the first mass shooting in the country.
0,"In 2006, Charlie Crist opposed in-state tuition for illegal immigrants."
0,We have had some significant accomplishments on a bipartisan basis.
1,Says Wisconsin Manufacturers Commerces own 2014 survey revealed that just 15 percent of business executive respondents were in favor of Right-To-Work legislation.
1,"John McCain has ""a consistent pattern of ducking important environmental votes."""
0,Kathryn Starkey aided and abetted the continued taxation on residents properties over 70 percent of the time by seconding motions and voting to keep the millage rate the same.
1,"Every time the price of gasoline rises 1 cent, its abillion dollarsout of our economy that goes to Saudi Arabia."
1,The White House branded the memorial service for the Tucson shootings with a Together We Thrive logo and slogan.
0,Virginia now is the number one exporter of (agricultural) products to Cuba. We have now jumped to number one.
0,Nearly 6 out of 10 believe that money and wealth should be more evenly distributed among a larger percentage of the people in the U.S.
0,Says Donald Trump wants to get rid of the federal minimum wage.
1,A national organization says Georgia has one of Americas toughest ethics laws.
1,Says Chris Abele has had five years and hes done nothing about the Estabrook Dam.
1,Says President Obamas grandmother in Kenya said he was born in Kenya and she was there and witnessed the birth.
0,The poorest in this country are women.
1,He was a member of the Iraq Study Group and was either fired or quit from a very important commission that was trying to figure out the way forward in Iraq.
0,"Says she is entering in the most diverse class ever, of U.S. Representatives"
1,"Today and every day, an estimated 14,000 Americans will lose their health insurance coverage."
1,"Says Harry Reid, when asked about the Republican field, said the Republican he likes the best is Donald Trump, and he said, because I can work with him. Hell cut deals."
1,Says Wisconsin Gov. Scott Walker in his budget repair bill is showing that no stone goes unturned as he asks everyone to tighten their belts.
1,"We have 80,000 abortions in Texas every year."
0,Suzanne Bonamici was the only no vote on a 2009 bill cracking down on drunk drivers.
1,What they will do is socialized medicine.
0,The only segment in the beer market that is growing is the craft beer segment.
0,Proposed federal regulations would affect every streetsign in the country
1,Says U.S. House opponent Michael Williams does not live in and has never voted in the congressional district hes seeking to represent.
1,Says Donald Trump wants to undo marriage equality.
0,"Right now, America has $1.1 trillion of student debt. Thats more than credit card debt."
0,"When we moved into the White House, we had the lowest net worth of any family since Harry Truman."
1,"There is no war on coal. Period. There are more coal jobs and more coal produced in Ohio than there were five years ago, in spite of the talking points and the yard signs."
1,"One of the most troubling aspects of the Rubio-Schumer Gang of Eight bill was that it gave President Obama blanket authority to admit refugees, including Syrian refugees, without mandating any background checks whatsoever."
0,"Since 2008, Gwinnett Countys population has grown 15 percent, while the county government staff has increased only 1 percent."
0,Members of the military dont contribute toward their pension.
0,One would have to go back more than a century to find a scenario where a presidents nominee for the Supreme Court was confirmed by the opposition party in the Senate when the vacancy occurred during an election year.
0,"He voted twice for a budget resolution that increases the taxes on individuals making $42,000 a year."
1,The overwhelming number of school districts reported their staff stayed the same or grew after the 2011-13 state budget
0,Surveys show that many of our citizens think we devote a full quarter or even a third of our federal budget to foreign aid.
1,"She said, you know, 'I voted for it, but I hoped it wouldn't pass.' That was a quote on live TV."
0,Teddy Roosevelt first called for (health care) reform nearly a century ago.
1,"For four years, we balanced the budget and paid off $405 billion in debt."
1,Its factually correct to say that Jennifer Brunner inherited at least 18 lawsuits when she came into the office that were a result of Ken Blackwells mismanagement of the 2004 election.
1,"A year since the Recovery Summer, there has been been a fall, winter and spring of no recovery."
1,"Under the Romney/Ryan budget, interest rates on federal student loans would be allowed to double."
1,"Not only is there no scientific evidence that CO2 is a pollutant, higher CO2 concentrations actually help ecosystems support more plant and animal life."
0,"When Mitt Romney was governor, Massachusetts lost 40,000 manufacturing jobs, a rate twice the national average, and fell to 47th in job creation, fourth from the bottom."
0,"Hillary Clinton ""actually differed with (John McCain) by arguing for exceptions for torture before changing positions."""
0,Says Texas unemployment rate has doubled on Rick Perrys watch.
1,Lee Zeldin missed 2/3rds of Veterans Affairs Hearings
1,Says Gov. Scott Walker has dropped Wisconsin to 45th in the nation in job growth prospects while campaigning for president out of state.
1,"In 45 out of 50 states, on average men are seeing their premiums double, going up 99 percent. Women up 62 percent."
1,"Just on the issue of immigration alone, it is next to impossible to find a policy difference between (Donald) Trump and Congressman (Joe) Heck."
1,"Says Rick Perry and the Republican-controlled Texas Legislature managed to slash the budget of the volunteer fire departments in our state by 75 percent in the last legislative session, reducing their abilities to fight recent wildfires."
0,"Were talking right now about a $12 billion hole in our current, so-called balanced state budget."
1,"If youre from Syria and youre a Christian, you cannot come into this country as a refugee."
0,Were within 600 miles of 60 percent of America. Were in a perfect location.
1,"Over 214,000 doctors opt out of Obamacare exchanges."
0,"Seneca Jones Timber Co., aiming to increase logging and allay fears that old growth will be cut, says mills have shifted to second-generation trees. An ad from the company asks: Do you know that most all mills in Oregon have retooled over the past 20 years?"
1,I released the most extensive financial review of anybody in the history of politics. You dont learn much in a tax return.
1,The president flagrantly defies the 2006 federal law ordering the construction of a secure border fence along the entire Mexican border.
0,The recent process of awarding $3 billion worth of airport vending contracts was the most open and transparent procurement process in the citys history.
0,"Says food stamp growth, while high, lagged the rise in unemployment."
1,"The Jewish holiday Purim is ""their version of Halloween here."""
0,No openly gay man has ever been elected to the Georgia Legislature.
1,On whether the federal government should set a minimum wage
0,"The truth is David Cicilline voted for tougher laws against child abusers, domestic abusers and abusers of the elderly."
1,We must deal with the here and now and assure affordable fuel for America by increasing domestic production.
1,"Under David Dewhursts leadership, the Texas Senate passed an expansion of in-state tuition and free health care to illegal immigrants."
1,"In Texas, we teach both creationism and evolution in our public schools."
1,Says Charlie Crist voted against minimum wage when he was in the Senate.
1,On supporting winner of Democratic primary with her superdelegate vote.
1,Says U.S. House candidate Carlos Curbelo supported ending the Medicare guarantee.
1,Says U.S. Rep. Tammy Baldwin is backing President Barack Obamas plan to pass a $1.5 trillion tax increase.
0,Says Delta Air Lines has once again broken a promise they made to me and to the people of Memphis.
0,Currently it costs more than a penny for the U.S. Mint to make a one cent coin and more than a nickel to make the five cent piece.
1,"Mary Burkes record: 130,000 fewer jobs."
0,"The oddest thing is he doesn't want to do for America what he did for Massachusetts. He did mandate health care for Massachusetts, which is HillaryCare, and he doesn't want to do that for America."
0,Says Donald Trump has the gall to say that prisoners of war like John McCain arent heroes.
1,"Iran ""might not be a superpower, but the threat the government of Iran poses is anything but 'tiny,'"" as Obama says."
0,Wisconsin is dead last in income growth among midwestern states during Gov. Scott Walkers term.
1,OShaughnessy even voted for her own personal stimulus package -- a taxpayer-funded pay raise for herself.
0,"We moved 100 times as many people out of poverty as moved out when President (Ronald) Reagan was in office, with 40 percentmore jobs."
1,"Obamas Justice-designate Sotomayor threw out (the New Haven firefighters) lawsuit in a sneaky, unsigned opinion -- the judicial equivalent of talk to the hand."
0,"If you tried to pay out $1 trillion by handing it out at $1 per second, it would take more than 31,000 years."
1,"Says the state auditor found that 37 percent of the 428,000 students receiving free and reduced-price lunches are ineligible."
0,"As a state senator, he (Obama) even refused to support a measure to stop sex businesses from opening near schools or places of worship!"
1,On opposing any and all efforts to increase taxes.
0,"There are 850,000 Ohio jobs tied to the auto industry."
1,"While fighting a move to toughen penalties for workplace gender discrimination, state Sen. Glenn Grothman said he didnt believe women belonged in the workplace but belonged at home, cooking and cleaning and having babies."
0,Says Holly Turner failed to vote in five straight Republican primaries.
0,The State of Texas does not even use the E-Verify system to determine if someone is legally in our country when they apply for a job.
1,The majority of the people that are coming to Arizona and trespassing are now becoming drug mules.
1,"Under Obama, the national debt has been reduced every year for the last five years."
1,Marco Rubio says Solo Ingles (English only).
0,The same federal government that offers some money for a program is walking away from another health care program.
0,"In the past three years, we have prosecuted or brought more cases on access to public records than in the previous 12 years combined."
1,"A third of all the young people in America are not in America today because of abortion, because one in three pregnancies end in abortion."
1,(Palin) supported right-wing extremist Pat Buchanan for president in 2000.
1,The IRS is going to be in charge of our health care.
1,Says U.S. House candidate Carlos Curbelo supported raising flood insurance rates.
0,We now sell more products made in America to the rest of the world than ever before.
0,"Nevada has been recently ranked No. 1 in unemployment, foreclosures, violent crime, personal bankruptcy and divorce."
0,Were borrowing 40 cents of every dollar we spend.
1,"Texas #2 in nation for new gun purchases, behind California."
0,The No. 1 cause of death for African-American males15-34 is murder.
1,I know that Hillary on occasion has said just last year said this (NAFTA) was a boon to the economy.
1,"The Dodd-Frank financial-reform laws hundreds of new rules will force small banks and credit unions to burn up an estimated 2,260,631 labor hours just for compliance."
1,Says the vaccine to prevent HPV can cause mental retardation.
1,I am every year the No.1 pick of all of the law enforcement agencies within Texas.
1,A scheduled speech by President Barack Obama will be the first time an American president has spoken directly to the nation's school children about persisting and succeeding in school.
1,On Common Core.
1,Gov. Crist's veto also clears the way for taxpayer funding of abortion in Florida.
1,Do this research watch how much crime picks up if you take away [football].
0,Sen. Obama has always had a 100 percent prochoice rating.
1,Says Gov. Chris Christies decision to close the Elizabeth MVC saved no money.
1,Says Majority Leader Eric Cantor called for abolishing Social Security and Medicare.
0,Its been 17 years that weve had unemployment higher than the national average in Oregon.
1,Says the National Labor Relations Board told Boeing that it couldnt build a factory in South Carolina because South Carolina is a right-to-work state.
0,"Three years ago, John McCain said, ""Afghanistan we don't read about it anymore in papers because it succeeded."""
1,Our real unemployment is anywhere from 18 to 20 percent. Dont believe the 5.6. Dont believe it.
1,The climate hasnt warmed in quite a few years. That is proven scientifically.
0,The Koch network (is) spending more money (in a Senate race) in Ohio than anywhere else in the country.
0,"If you take into account all the people who are struggling for work, or have just stopped looking, the real unemployment rate is over 15 percent."
0,Christmas trees are grown in all 50 States.
1,Says the City of Portland alone has 84 public relation representatives on payroll which cost taxpayers over $6.2 million (a year).
0,"Says if you are on your bike in a crosswalk, all you have to do is dip your wheel into the road and cars must legally stop."
0,David Perdue led efforts to ship thousands of jobs overseas.
0,The new 21st State Senate district was created in secret for Van Wanggaard. It was drawn within half a block of his house.
1,I have not said that I was a single-payer supporter.
0,Governor Carcieri has not been campaigning with me.
1,If it werent for me (illegal immigration) wouldnt even be a big subject.
0,"Of six Rhode Island tax-credit programs worth about $35 million, three companies got 90 percent of that -- CVS and two companies not even located in the state of Rhode Island."
1,Sen. Barbara Boxer voted against immigration reform to permit (Hispanic immigrants) people to come here legally to work.
0,We have the highest corporate tax rate in the world. Its 35 percent.
0,"A request for ""an increase in troops sat on desks in this White House (during the presidency of George W. Bush), including the vice president's, for more than eight months, a resource request filled by President Obama in March."""
1,Says the Texas Education Agency follows up to make sure undocumented immigrants paying in-state tuition at Texas colleges are applying for permanent residency.
1,There is no evidence that poor people abuse drugs more frequently than any other socio-economic group.
0,Did you know US population growth is at its lowest since the Great Depression?
0,Sen. Obama has never taken on his party leaders on a single major issue.
0,Says state Rep. Diana Maldonado of Round Rock uses Craigslist to hire campaign block walkers.
0,Says David Jolly refused to cut spending for a national greenhouse in D.C.
0,"Taxpayers pay $18,000 a month for House Speaker Nancy Pelosis district office in downtown San Francisco."
1,The Wisconsin unemployment rate was higher than the U.S. rate during only three months when Mary Burke was state commerce secretary.
0,"The U.S. has 5 percent of the worlds population, 25 percent of the worlds known prison population."
1,The word progressive...was created as a substitute forcommunist.
1,"Between 2008 and 2014, criminal aliens accounted for 38 percentof all murder convictions in the five states of California, Texas, Arizona, Florida and New York."
1,Says Gov. Rick Perry has never held a private-sector job.
0,"A report by the health insurance industry ""ignores some of the key policies that are part of the Senate Finance Committee bill."""
0,Says Obama flip-flopped on warrantless wiretapping.
0,Says Donald Trump supports eminent domain and the Supreme Courts Kelodecision.
1,Says Gov. Rick Scott is spending a quarter of a million of our tax dollars to robocall people.
0,Clinton said great things about NAFTA until she started running for president.
0,You can look at the propaganda on a lot of the terrorists sites and what Donald Trump saysabout Muslims is used to recruit fighters.
1,"Says a new report proves the stimulus supported by N.J. Democrats cost $278,000 per job."
1,"Says Tommy Thompson favors Obamas health care mandate, was publicly thanked by Obama for health reform support and that Thompson says we cant repeal Obamacare."
0,"When I was governor, not only did test scores improve we also narrowed the achievement gap."
1,Stimulus dollars paid for windmills from China.
1,The deal to raise the nations debt ceiling will directly link a debt ceiling increase to spending cuts for the first time ever.
1,"Before the Republican wave in 2010, Democrats had an advantage on the generic ballot in Congress. Even in 1994 with the Gingrich revolution ... Democrats had that advantage."
0,Palin (proposed) a $150 bounty for the severed foreleg of each killed wolf.
0,Says Supreme Court candidate JoAnne Kloppenburgs record as a state Justice Department lawyer consists only of the prosecution of cases regarding regulation of docks.
1,Says President Barack Obama has opened up no new trade relationships with other nations.
1,More Americans receive food aid than work in (the) private sector.
0,Says a highway was closed in El Paso because of bullets flying across the border.
0,Gov. Bob McDonnellsbudget plantakesmoney out of our classrooms to pave roads.
0,There are still tens of thousands of missing service members from previous and current conflicts that our nation is working to find and repatriate.
1,"Says that all those who do not answer directly to the president, theyve said (repealing Dont Ask, Dont Tell) is a terrible idea."
1,Says library district would come at no direct cost to the city budget.
0,The GOP platform that seeks further limits on abortion and is silent on an exception for rape has been there for more than 30 years.
0,"In 2011, the average annual compensation for a teacher in the Milwaukee Public Schools system will exceed $100,000."
0,Says theres no language in the U.S. Constitution that prevents someone from running for Congress simultaneously in multiple states.
1,Says Wisconsin Gov. Scott Walker is making voting more difficult by closing Department of Motor Vehicles offices where low-income voters live.
1,I sponsored the new Buy American law
0,"Says that in 2001, Rick Perry spoke favorably of binational health insurance between Mexico and Texas."
1,Not one of the 17 GOP candidates has discussed how theyd address the rising cost of college.
0,There is little if any evidence that the use of red light cameras in New Jersey has reduced the number or severity of accidents at the intersections where they are used.
0,"Says the Republican Party platform says pull back even more of the rules on campaign finance reform, get rid of McCain-Feingold while the Democratic Party platform says we want to find a way to put more fair rules on campaign finance reform."
0,Says $15-an-hourproposal in Cleveland is the most aggressive minimum wage increase in the country.
0,(I) helped to invent a system that saved over a billion dollars on welfare.
0,The Cleveland police has issued a stand down order to officers.
1,"Claims that former Sen. Tom Daschle said, ""Seniors should be more accepting of the conditions that come with age instead of treating them."""
1,"On whether he supports 'Don't Ask, Don't Tell.'"
1,Says Donald Trump is going to go out and carpet bomb the Middle East.
1,Miami-Dade has the nations highest-rated tap water.
0,"After J.D. Hayworth ""was voted out of Congress, he became a registered lobbyist"" who was ""paid thousands by a Florida corporation to lobby the very committee he used to serve on."""
0,This is the only state in the country that bypassed the General Assembly to authorize [in-state tuition for undocumented immigrants].
1,The things I said (during the prank call by a blogger posing as GOP contributor David Koch) are the things Ive said publicly all along about the Wisconsin budget debate.
0,"In the African-American community today, 68 percent of kids born are born out of wedlock."
1,Ben Franklin once quipped that only two things in life were certain: death and taxes. I think even he didnt envision that the tax man would visit on the day of your death.
1,"About half of the presidents have been governors; half of them, senators."
0,"Huckabee ""granted 1,033 pardons and commutations . . . more clemencies than the previous three governors combined."""
0,I waited until (the Trans-Pacific Partnership trade agreement) had actually been negotiated before deciding whether to endorse it.
1,Cap-and-trade is wildly unpopular with Americans.
1,Joe Garcia raised utility rates on families.
1,"98 percent of small businesses make less than $250,000 and would not see a tax increase under Barack Obama's plan."
1,Says his comment about extremists being a JV team wasnt specifically referring to Islamic State.
1,Says drug dealers have overdosed on purpose to avoid prosecution.
0,A company hired to do Common Core testing in Florida will attract every one of your children to become as homosexual as they possibly can.
0,On the main GOP presidential debate:Not one candidate on the debate stage has military experience
0,"Crimea became part of Ukraine only in 1954. Crimea was historically part of Russia, and (Nikita) Khrushchev gave it to Ukraine in a gesture that mystified some people."
0,"The Republican from Georgia [U.S. Rep. Jack Kingston], he hasnt even been to a NASCAR race."
1,The number of jobs created and people lifted out of poverty during Bill Clintons presidency was a hundred times what it was under President Ronald Reagan.
0,Says Mitt Romney had millions in a Swiss bank account.
0,"When it comes to fighting terrorism, Another thing we know that does not work, based on lots of empirical evidence, is torture."
1,"When Trump wanted to turn a taxpayer-owned building into an $800 anight hotel, (Congressman Jeff Denham, R-CA) helped broker the deal and bragged about it."
0,"Says by 4th grade, 86 percent of African-American boys and 82 percent (of) Hispanic boys are reading below proficiency levels."
1,"Georgia Secretary of State Brian Kemp is a ""career politician."""
1,Sixteen million jobs were created under Ronald Reagans presidency.
1,"Every illegal immigrant can be eligible for up to $36,000 to $38,000 in earned income tax credits without paying a dime in."
1,"The ACLU didnt call for an investigation (of the Newark police department), they called for an immediate federal monitor."
1,Says her representation of an ex-boyfriend who was then my friend in a family law case is something that lawyers do on a regular basis.
0,"Corporate profits are up, CEO pay is up, but average wages of Americans are flat."
0,New England already has access to ample supplies of natural gas.
1,Barack Hussein Obama will ... force Christian schools to hire non-Christian teachers.
1,"Preventive care saves money, for families, for businesses, for government, for everybody."
1,The Government Accountability Office estimated (Obamacare) will add to the long-term deficit by $6.2 trillion.
0,The Buffett Rule will bring in less than $5 billion per year. ... Enough to pay one weeks interest on the national debt.
1,Says Mitt Romneys campaign has already spent more on negative ads than John McCain did during his entire presidential run.
1,Says Mexico can afford to build a wall because the countrys trade deficit with America is billions of dollars.
1,Felony crimes in the city of Atlanta are the lowest they have been since 1969.
0,"Al Sharpton went to Ferguson, Mo., and is declaring as a matter of fact that ...Michael Brown didnt use any deadly force or posed no deadly threat to the officer."
1,The Congressional Budget Office has already doubled its estimate for the cost (of Obamacare) so far from roughly $800 billion to $1.7 trillion.
1,Subsidies for oil and gas companies make up 88 percent of all federal subsidies. Just cutting the oil and gas subsidies out would save the U.S. government $45 billion every year.
0,Says half the Americans dont pay any income taxes.
0,Accidents are down 50 percent and injury accidents are down 60 percent in the rebuilt Marquette Interchange in Milwaukee.
0,"China now owns $1.1 trillion of our debt, our trade deficit last year with them was a quarter of a trillion dollars."
0,There are actually half a million fewer government employees now than there were when (President Barack) Obama took office.
1,A 2005 gay pride vote had nothing to do with discrimination.
0,Says opponent Mary Burke says she supports Obamacare unequivocally and wants to expand it.
1,We could cut unemployment in half simply by reclaiming the jobs taken by illegal workers.
0,"Since 1968, more Americans have died from gunfire than died in all the wars of this countrys history."
1,The $5 billion website for Obamacare never worked. Still doesnt work.
0,"As Massachusetts governor, Mitt Romney used a line-item veto to cut millions of dollars for firefighting equipment, including firefighters coats, pants, helmets and boots."
1,"Says the state of Texas rates as unacceptable almost 500 of the states 8,000 public schools."
1,"Now in half the homes in California, people speak a language other than English in their own homes."
0,"The law, right now, permits companies that close down American factories and offices and move those jobs overseas to take a tax deduction for the costs associated with moving the jobs to China or India or wherever."
1,"Gov. Rick Scott tried to kick 180,000 people off the voter rolls."
1,"For the hour after the (Jan. 14) debate, Debra Medina was the No. 1 search on Google and for the remainder of that night No. 3."
1,"For the votes that we got, I think we spent, on average, two bucks a pop. Compared to 42 bucks for incumbent Milwaukee County Executive Chris Abele."
1,"Charlie Crist attacks me for positions he held, like, six months ago, (when) he was running in the Republican primary."
0,There is a constitutional issue that affects the paychecks of members of Congress during a shutdown.
1,"In the Senate version of the health reform bill, ""Every enrollee in the Office of Personnel Management enrolled plan, every enrollee has to pay a minimum of $1 per month towards reproductive rights, which includes abortion."""
0,"Says Joe Biden said Jon Corzine is the smartest guy that I know, in terms of the economy and on finance, I really mean this."
1,Were the highest taxed nation in the world.
0,"A fairly limited number of people, 25 million to 30 million, will be allowed to access a national health insurance exchange."
1,"Obama ""supports hate-crimes expansion ... potentially putting churches at risk if they preach the truth about homosexuality."""
1,"For a young man or woman who is entering the ninth grade in Newark this year, they have a 29 percent graduation rate."
0,"Before 2005, the percentage of Texas high school students meeting the college readiness standards of the Texas Higher Education Coordinating Board stood at 28% in English and 42% in math. Those figures stood at 65% and 66% in 2013."
1,Says he led the effort to build a new (University of Wisconsin-Milwaukee) engineering campus in Wauwatosa.
0,I did not vote to spend money to fight that (Amendment 6 redistricting) lawsuit.
1,"The Baucus health care bill ""could be used to ban guns in home self-defense."""
1,On an early date for Floridas presidential primary
0,"According to the Centers for Disease Control and Prevention (CDC), about 120 Americans on average die from a drug overdose every day. Overall, drug overdose deaths now outnumber deaths from firearms."
0,"Sarah Palin ""has had 12 years of elected office experience."""
0,"Says President Barack Obama will not utter the words radical Islamic terrorism and as matter of policy, nobody in the administration will say the words radical Islamic terrorism."
1,"When I was growing up as a kid in the city of Milwaukee, if we averaged 4 homicides a year in the entire city that was a record number."
1,"ISIS is right now crucifying Christians in Iraq, literally nailing Christians to trees."
0,Texas has lost the most law enforcement officers in the line of duty of any state in America.
0,"A Koch brothers group is going to college campuses, giving away free booze to try to bribe young folks out of getting health insurance."
1,"We have been focusing so much, especially the Texas Department of Transportation, on that 97 percent of people in single-occupancy vehicles."
1,Says Donald Trump wants us to pull out of NATO.
0,"Says he ""fought against $3 billion in cuts to public education since 2003."""
1,"Says the man who rushed the stage at him in Dayton, Ohio, had chatter about ISIS, or with ISIS in his social media posts."
0,"Says that in his first 17 months as president, the United States doubled its world-leading $500 million a year commitment to fighting global AIDS."
1,We gave every public employee in the state the freedom to choose whether or not they want to be in a union.
1,Says Gov. Scott Walkers proposed budget would sell off Wisconsins state parks.
1,Says Attorney General Eric Holder recently revealed this idea to have government have gun owners wear special bracelets that would identify you as a gun owner.
1,"Every time weve cut the capital gains tax, the economy has grown. Whenever we raise the capital gains tax, its been damaged."
1,"Says the money is in the budget to give a tax break to everyone, including people making more than $1 million."
0,"The top 1 percent of income earners pay 40 percent of all state income taxes, and those at the bottom pay little or nothing."
1,I sponsored and was the co-sponsor of the only legislation that ever passed that had E-Verify provisions in it back in 2010 when I served in the Legislature.
0,Theyve seen employer-supported coverage increase in Massachusetts after this law (Romneycare) was implemented.
1,"When the United States ""first created the federal income tax, frankly, nobody below a million dollars a year paid anything."""
0,"For the first time since the Korean War, total federal spending has gone down for two years in a row."
1,Says theCongressional Budget Officehas estimatedevery penny of the federal budget will go to interest on the debt and entitlement spending by 2025.
1,On charging a toll for motorists to use Ga. 400 after it was slated to expire
1,"Pepper ... kicked off a jock tax, imposing a levy on the sports and entertainment industry."
1,Rhode Island voters are moving away from the Democratic party to non-affiliation
1,Says its an old wives story that Margaret Thatcher told George H.W. Bush not to go wobbly.
1,On support for the Bridge to Nowhere.
1,"Phoenix, Arizona, Im told, is now the No. 2 kidnapping capital in the world, right behind Mexico City."
0,Debt has almost doubled in Austin under Gov. Perry.
1,House Republicans just passed a bill that makes it legal for single mothers to be fired by their employers.
1,"Says I worked with our Mayor and other commissioners to help save the school year when a budget crisis in Salem threatened to cut four weeks of the school year, including negotiating with teachers to work for free."
1,On returning Republican campaign contributions.
1,On disaster aid offsets
0,"When McCain was questioned about hiring lobbyists to his campaign staff, ""his top lobbyist actually had the nerve to say, 'The American people won't care about this.' """
1,Assertions that it makes no difference whether children are raised by heterosexual or homosexual parents have been shattered by the latest and best social science and research.
0,"Hillary Clinton advocates ""a freeze on foreclosures. Barack Obama said no."""
0,Says Florida refused to allow theinsurance commissioner to negotiate lower rates with companies or refuse rates that are too high under Obamacare.
1,"Says MarkKirk called for the mass arrest of 18,000 African Americans andwas apparently fine with Trumps #StillTooRacist call for mass deportation."
0,"The General Assembly has no explicit constitutional authority to impose income, sales, estate and the myriad of other taxes upon us."
1,"Under Barack Obama, the fewest number of adults are working since Jimmy Carters presidency."
0,Our pension system is the only one in the country thats 100 percent funded.
0,Cigarette butts poison babies and small children because of the nicotine in them.
0,Jason Carter backed three of Nathan Deals budgets but accuses the governor of underfunding education.
0,I opposed this war from the beginning. I opposed the war in 2002. I opposed the war in 2003. I opposed it in 2004 and 2005 and 2006.
0,"Scott Maddox is a ""lobbyist."""
0,The racial and ethnic makeup of the Gwinnett County Sheriffs Office mirrors the community it serves.
0,ACORN will be a paid partner with the Census Bureau and they will be in charge of going door-to-door and collecting data from the American public.
1,Says Daniel Webster thinks wives should submit to their husbands.
1,"Obama said he would ""stand with the Muslims should the political winds shift in an ugly direction."""
1,North Koreas missiles are not going to have a capability to reach the United States anytime real soon.
0,Says there is an upcoming vote to preserve benefits of Texas homestead exemption for seniors and the disabled.
0,Connecticuts take on slot machines is 25 cents on the dollar. And the states take on table games: zero.
1,Says unemployment in Ohio is significantly higher than the unemployment rate in states which are not forced union states and its always been that way.
0,The substitute budget now adds in tax breaks and tax deductions for those who buy these prisons.
0,"The national debt ""has gone up by $1,729,000,000 during the Isner v. Mahut match."""
0,"Whether you like to admit it or not, half our general revenue goes to education."
1,The top 1 percent pay over half of the entire revenue for this country.
0,"January through November 2014, the year so far, were the hottest first 11 months of any year recorded."
0,The unemployment rate for folks whove never gone to college is almost double what it is for those who have.
0,San Antonio is now the largest city in the United States ever to have an African American woman mayor.
1,On the use of presidentially appointed commissions.
0,We havent had control of the House for the last two years and its been malfunctioning. We had 109 sessions scheduled and held 49.
0,Says 51 percent of federal tax filers paid zero federal income tax.
1,A recent study of a proposed cap-and-trade policys effect on Wisconsin consumers showed it could raise gasoline prices by 141 percent and electricity rates by 171 percent by 2030.
0,Rhode Island has the worst maintained bridges in the United States of America . . . and we have the second worst maintained roads [behind] Alaska.
0,Marijuana is less addictive than both alcohol and tobacco.
1,The Obama administration shut down the Amber Alert program because of the government shutdown.
1,ISIS is making millions of dollars a week selling Libyan oil.
0,"Over the past three years, deep poverty has reached its highest level on record."
1,On possibly raising the Social Security retirement age.
1,Says large majority of Republicans believe Obama is a Muslim and not U.S.-born.
1,Martin Luther King Jr. was a Republican.
0,The problem with invasive species today in the Great Lakes isnt ballast water.
1,Property taxes are now 18% higher than when(Mark Sharpe)first took office.
0,More than 72 percent of children in the African-American community are born out of wedlock.
0,The House of Representatives has never sued a sitting president in all of U.S. history.
1,Says he got lobbied by a woman with late-stage cancer about vaccinating Texas girls against a virus that can cause cervical cancer.
1,John Raeses wife is registered to vote in Florida so she cant even vote for him.
1,"Over half of the people who would be taxed under (a millionaire surtax) are, in fact, small businesspeople."
1,Human activity is not causing these dramatic changes to our climate.
